state,action,next_state,SINR
"[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 2, 3, 1, 1, 0]","[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",11.543394088745117
"[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 1, 2, 2, 1, 1, 0]","[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.419153213500977
"[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 1, 0, 0, 0, 0]","[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.1773104667663574
"[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 2, 0, 1, 0, 0]","[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-6.806041717529297
"[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 1, 0, 0, 0, 0]","[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",1.610709309577942
"[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0]","[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-6.680593967437744
"[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 1, 0, 0, 0]","[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-18.32684326171875
"[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 2, 0, 0, 0, 0]","[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-17.731678009033203
"[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]","[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-23.757497787475586
"[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 4, 1, 1, 0]","[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-4.168196678161621
"[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 3, 3, 0, 1, 0]","[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",0.9377847909927368
"[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 2, 2, 0, 0, 0]","[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-2.9550728797912598
"[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 2, 2, 1, 1, 0]","[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-6.356254577636719
"[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 3, 3, 1, 1, 0]","[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-0.7040839195251465
"[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 2, 0, 1, 0]","[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.297550201416016
"[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 1, 0]","[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.0688443183898926
"[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 3, 0, 0, 0]","[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.397994041442871
"[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 1, 0]","[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-6.36859655380249
"[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 3, 0, 1, 0, 0]","[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-5.607945442199707
"[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 2, 4, 1, 0, 0]","[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.9439520835876465
"[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 0, 0, 4, 1, 0, 0]","[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.9896395206451416
"[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 0, 1, 0, 1, 0]","[1, 5000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.122147560119629
"[1, 5000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 0, 1, 1, 1, 0, 0]","[1, 5000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",9.542762756347656
"[1, 5000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0]","[1, 5000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-3.1350197792053223
"[1, 5000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 3, 0, 1, 0]","[1, 5000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.2078726291656494
"[1, 5000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 3, 2, 1, 1, 0]","[1, 5000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-0.5387512445449829
"[1, 5000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 2, 2, 4, 0, 0, 0]","[1, 5000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.075490951538086
"[1, 5000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 4, 0, 1, 0]","[1, 5000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-20.529254913330078
"[1, 5000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 2, 0, 0, 1, 0]","[1, 6000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.0762856006622314
"[1, 6000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 3, 3, 1, 1, 0]","[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.9630632400512695
"[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",1.6869605779647827
"[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 1, 0]","[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.2747316360473633
"[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 0, 1, 2, 1, 0, 0]","[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-5.650168418884277
"[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 0, 3, 0, 0, 0]","[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-3.1256141662597656
"[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 0, 2, 1, 0, 0]","[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-3.744241714477539
"[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 0, 1, 3, 0, 0, 0]","[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",16.730005264282227
"[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 0, 0, 1, 0, 0]","[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-6.099178791046143
"[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 2, 1, 1, 1, 0]","[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",15.114745140075684
"[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 4, 1, 0, 0]","[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",7.711495399475098
"[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 3, 0, 0, 0, 0]","[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",6.699952602386475
"[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 0, 2, 1, 0, 0, 0]","[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-17.947002410888672
"[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 2, 4, 0, 0, 0]","[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-10.86019515991211
"[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 2, 2, 0, 1, 0]","[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-13.432388305664062
"[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 3, 1, 0, 0]","[1, 3000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",8.63372802734375
"[1, 3000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 2, 1, 0, 1, 0]","[1, 3000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-11.899852752685547
"[1, 3000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 0, 1, 1, 1, 0]","[1, 3000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.0993716716766357
"[1, 3000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 0, 2, 4, 1, 0, 0]","[1, 3000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",10.90887451171875
"[1, 3000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 0]","[1, 3000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-20.86207389831543
"[1, 3000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 0, 1, 4, 1, 1, 0]","[1, 3000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-7.482028961181641
"[1, 3000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 3, 0, 0, 0, 0]","[1, 3500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.8482069969177246
"[1, 3500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 1, 0, 1, 1, 0]","[1, 3500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-0.5711891651153564
"[1, 3500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 2, 1, 0, 0]","[1, 3500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",0.4597472846508026
"[1, 3500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 0, 0, 3, 0, 0, 0]","[1, 3500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",6.724110126495361
"[1, 3500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 2, 3, 0, 1, 0]","[1, 3500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-5.389039993286133
"[1, 3500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 4, 0, 1, 0]","[1, 3500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-8.635241508483887
"[1, 3500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 1, 0]","[1, 3500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-6.475921154022217
"[1, 3500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 2, 0, 3, 0, 1, 0]","[1, 4000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",6.910973072052002
"[1, 4000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0]","[1, 4000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",10.164180755615234
"[1, 4000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 3, 0, 1, 0]","[1, 4000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-7.007414817810059
"[1, 4000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 1, 0, 0, 0, 0]","[1, 4000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-0.6249460577964783
"[1, 4000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 3, 4, 1, 1, 0]","[1, 4000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.034931182861328
"[1, 4000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 0, 2, 2, 0, 1, 0]","[1, 4000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.388105392456055
"[1, 4000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 0, 0, 2, 1, 0, 0]","[1, 4000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-4.378549575805664
"[1, 4000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.6096839904785156
"[1, 4500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 1, 0, 4, 1, 1, 0]","[1, 4500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.3970327377319336
"[1, 4500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 1, 3, 4, 1, 1, 0]","[1, 4500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",11.791791915893555
"[1, 4500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 0, 4, 0, 0, 0]","[1, 4500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",8.124236106872559
"[1, 4500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 0, 3, 1, 1, 1, 0]","[1, 4500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",8.180277824401855
"[1, 4500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 2, 1, 2, 1, 0, 0]","[1, 4500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.0407387018203735
"[1, 4500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 2, 0, 1, 1, 0]","[1, 4500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",13.338908195495605
"[1, 4500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 0, 3, 3, 0, 1, 0]","[1, 5000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-7.323545455932617
"[1, 5000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 1, 0]","[1, 5000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-3.070133924484253
"[1, 5000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 2, 2, 0, 0, 1, 0]","[1, 5000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.3654930591583252
"[1, 5000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0]","[1, 5000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",7.208881855010986
"[1, 5000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 1, 0]","[1, 5000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",2.2816720008850098
"[1, 5000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 1, 1, 0, 0]","[1, 5000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.826700210571289
"[1, 5000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 2, 3, 3, 0, 1, 0]","[1, 5000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",13.638713836669922
"[1, 5000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0]","[1, 6000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",6.9573493003845215
"[1, 6000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 2, 1, 4, 0, 0, 0]","[1, 6000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",0.3994457423686981
"[1, 6000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 2, 1, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",8.125547409057617
"[1, 6000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 2, 3, 0, 1, 0]","[1, 6000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",13.029796600341797
"[1, 6000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 0, 0, 2, 1, 1, 0]","[1, 6000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-7.326579570770264
"[1, 6000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 4, 1, 1, 0]","[1, 6000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.7509129047393799
"[1, 6000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 4, 1, 0, 0]","[1, 6000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",0.8952339887619019
"[1, 6000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 3, 2, 1, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13.886746406555176
"[1, 2000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 0, 2, 4, 0, 1, 0]","[1, 2000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-2.205742835998535
"[1, 2000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 2, 0, 0, 1, 0]","[1, 2000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-7.583946704864502
"[1, 2000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 0, 0, 1, 0, 0]","[1, 2000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.868146896362305
"[1, 2000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 0, 3, 1, 1, 0]","[1, 2000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",15.52261734008789
"[1, 2000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 2, 0, 4, 1, 0, 0]","[1, 2000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",17.19337272644043
"[1, 2000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 3, 4, 0, 1, 0]","[1, 2000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",10.684155464172363
"[1, 2000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 3, 3, 0, 1, 0]","[1, 3000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.126019477844238
"[1, 3000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 3, 3, 1, 1, 0]","[1, 3000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-3.4599173069000244
"[1, 3000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 0, 1, 0, 1, 1, 0]","[1, 3000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",11.10441780090332
"[1, 3000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 1, 1, 0, 0, 0]","[1, 3000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",1.9395840167999268
"[1, 3000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 0, 1, 0, 0, 0]","[1, 3000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",5.094213008880615
"[1, 3000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 1, 0, 1, 0]","[1, 3000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-0.6750863194465637
"[1, 3000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 1, 4, 1, 1, 0]","[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-0.935265302658081
"[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 0, 1, 1, 0]","[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.188314437866211
"[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 3, 2, 0, 1, 0]","[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-9.165372848510742
"[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 2, 0, 1, 1, 0]","[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",9.233654022216797
"[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 3, 4, 1, 0, 0]","[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",4.038974761962891
"[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 2, 0, 1, 0]","[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.452202796936035
"[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 0, 4, 1, 1, 0]","[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.213454246520996
"[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 2, 2, 0, 0, 0]","[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.055763244628906
"[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 1, 0, 0, 0, 0]","[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-9.808594703674316
"[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 1, 2, 0, 0, 1, 0]","[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-6.408027648925781
"[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 3, 1, 0, 0]","[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.328523635864258
"[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 1, 0, 1, 1, 0]","[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.735166549682617
"[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 1, 0]","[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",9.95291805267334
"[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 2, 4, 1, 0, 0]","[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-6.425815582275391
